i,time,open,high,low,close,volume,date
285,1562299200000.0,11155.59,11208.03,11040.21,11186.24,2129.669304,2019-07-05 04:00:00
286,1562302800000.0,11186.39,11227.49,11130.01,11136.67,1263.570141,2019-07-05 05:00:00
287,1562306400000.0,11131.78,11159.98,10832.0,10857.04,4068.307028,2019-07-05 06:00:00
288,1562310000000.0,10859.77,10986.35,10796.44,10982.73,3509.890343,2019-07-05 07:00:00
289,1562313600000.0,10985.22,10986.0,10851.03,10888.99,3480.848823,2019-07-05 08:00:00
290,1562317200000.0,10887.89,11214.99,10864.93,11197.23,5783.045594,2019-07-05 09:00:00
291,1562320800000.0,11197.8,11340.45,11119.27,11284.25,2923.904882,2019-07-05 10:00:00
292,1562324400000.0,11283.38,11290.86,11175.0,11175.0,1862.305707,2019-07-05 11:00:00
293,1562328000000.0,11177.11,11236.36,11082.29,11162.05,2467.252193,2019-07-05 12:00:00
294,1562331600000.0,11169.73,11207.08,11110.99,11144.18,1584.847267,2019-07-05 13:00:00
295,1562335200000.0,11140.53,11406.83,11140.01,11321.51,2923.49096,2019-07-05 14:00:00
296,1562338800000.0,11321.51,11371.06,11175.03,11233.74,1982.839602,2019-07-05 15:00:00
297,1562342400000.0,11235.28,11245.03,11120.0,11141.57,1659.125365,2019-07-05 16:00:00
298,1562346000000.0,11136.95,11287.93,11030.0,11280.0,2729.265472,2019-07-05 17:00:00
299,1562349600000.0,11276.44,11321.78,11126.81,11200.3,1834.874917,2019-07-05 18:00:00
300,1562353200000.0,11200.3,11250.0,11080.0,11111.55,1700.612998,2019-07-05 19:00:00
301,1562356800000.0,11110.47,11144.64,10805.1,11014.35,4065.932386,2019-07-05 20:00:00
302,1562360400000.0,11014.4,11120.0,10947.81,11066.02,1736.403258,2019-07-05 21:00:00
303,1562364000000.0,11067.17,11115.77,10901.09,10934.76,1951.866485,2019-07-05 22:00:00
304,1562367600000.0,10934.76,11048.89,10820.0,10970.73,2087.597275,2019-07-05 23:00:00
305,1562371200000.0,10982.41,11400.0,10964.51,11399.94,3974.814546,2019-07-06 00:00:00
306,1562374800000.0,11397.02,11408.6,11285.02,11335.59,2231.316984,2019-07-06 01:00:00
307,1562378400000.0,11336.14,11404.0,11290.01,11321.73,1589.782843,2019-07-06 02:00:00
308,1562382000000.0,11320.17,11477.24,11280.47,11444.45,1421.557077,2019-07-06 03:00:00
309,1562385600000.0,11445.81,11544.0,11365.56,11379.14,2812.856369,2019-07-06 04:00:00
310,1562389200000.0,11376.19,11461.8,11285.01,11319.31,2405.189221,2019-07-06 05:00:00
311,1562392800000.0,11319.32,11455.0,11319.32,11352.12,1805.970781,2019-07-06 06:00:00
312,1562396400000.0,11349.2,11445.0,11320.04,11384.07,1680.358328,2019-07-06 07:00:00
313,1562400000000.0,11384.13,11485.0,11262.0,11290.41,2796.426968,2019-07-06 08:00:00
314,1562403600000.0,11292.65,11384.25,11269.74,11379.28,1368.514567,2019-07-06 09:00:00
315,1562407200000.0,11376.25,11406.47,11300.0,11328.98,1568.855303,2019-07-06 10:00:00
316,1562410800000.0,11328.99,11375.25,11300.0,11369.79,1394.024014,2019-07-06 11:00:00
317,1562414400000.0,11370.0,11433.68,11282.08,11380.43,3989.074059,2019-07-06 12:00:00
318,1562418000000.0,11381.28,11397.24,11300.0,11337.0,1743.948515,2019-07-06 13:00:00
319,1562421600000.0,11337.16,11395.0,11305.04,11391.93,1263.047587,2019-07-06 14:00:00
320,1562425200000.0,11392.0,11621.67,11371.15,11574.32,3918.532707,2019-07-06 15:00:00
321,1562428800000.0,11575.0,11665.0,11501.0,11547.0,2588.178509,2019-07-06 16:00:00
322,1562432400000.0,11546.29,11566.0,11472.6,11539.7,1426.725501,2019-07-06 17:00:00
323,1562436000000.0,11535.77,11560.05,11409.63,11442.27,1403.180873,2019-07-06 18:00:00
324,1562439600000.0,11442.69,11498.63,11417.26,11493.34,939.177707,2019-07-06 19:00:00
325,1562443200000.0,11490.48,11497.74,11410.0,11427.28,845.859093,2019-07-06 20:00:00
326,1562446800000.0,11425.15,11427.2,11084.0,11174.0,4720.360141,2019-07-06 21:00:00
327,1562450400000.0,11173.98,11243.09,11050.0,11237.62,2240.758448,2019-07-06 22:00:00
328,1562454000000.0,11240.0,11265.0,11170.0,11256.49,1340.98619,2019-07-06 23:00:00
329,1562457600000.0,11256.45,11258.54,11110.01,11200.45,1523.382832,2019-07-07 00:00:00
330,1562461200000.0,11201.6,11253.41,11156.1,11231.29,888.090416,2019-07-07 01:00:00
331,1562464800000.0,11231.71,11237.98,11123.0,11189.87,1007.258481,2019-07-07 02:00:00
332,1562468400000.0,11186.81,11209.19,11094.37,11149.05,1261.986563,2019-07-07 03:00:00
333,1562472000000.0,11149.04,11324.99,11127.0,11277.05,1457.718069,2019-07-07 04:00:00
334,1562475600000.0,11280.66,11305.54,11166.99,11224.43,876.355051,2019-07-07 05:00:00
335,1562479200000.0,11223.43,11240.0,11164.07,11177.25,566.078242,2019-07-07 06:00:00
336,1562482800000.0,11178.78,11240.0,11160.96,11198.99,1103.42049,2019-07-07 07:00:00
337,1562486400000.0,11197.09,11200.0,11114.09,11185.4,802.622328,2019-07-07 08:00:00
338,1562490000000.0,11189.55,11242.25,11160.0,11239.59,1271.234434,2019-07-07 09:00:00
339,1562493600000.0,11239.0,11279.54,11225.0,11267.62,1617.665723,2019-07-07 10:00:00
340,1562497200000.0,11268.96,11354.18,11240.0,11324.3,1677.77718,2019-07-07 11:00:00
341,1562500800000.0,11324.17,11448.59,11232.53,11300.0,3159.487066,2019-07-07 12:00:00
342,1562504400000.0,11300.0,11371.43,11294.61,11331.94,2365.777278,2019-07-07 13:00:00
343,1562508000000.0,11331.92,11389.99,11307.01,11307.14,911.009823,2019-07-07 14:00:00
344,1562511600000.0,11307.1,11361.83,11165.7,11222.58,2198.576687,2019-07-07 15:00:00
345,1562515200000.0,11223.64,11223.69,11119.6,11166.15,1798.837206,2019-07-07 16:00:00
346,1562518800000.0,11164.91,11462.0,11162.25,11408.0,3830.247315,2019-07-07 17:00:00
347,1562522400000.0,11408.0,11450.0,11346.87,11390.4,2037.869382,2019-07-07 18:00:00
348,1562526000000.0,11394.29,11522.22,11355.0,11474.18,2643.218014,2019-07-07 19:00:00
349,1562529600000.0,11474.18,11538.0,11356.26,11448.0,2177.69284,2019-07-07 20:00:00
350,1562533200000.0,11448.0,11496.63,11398.2,11470.91,944.011907,2019-07-07 21:00:00
351,1562536800000.0,11470.33,11510.34,11263.0,11367.21,1994.690713,2019-07-07 22:00:00
352,1562540400000.0,11369.57,11438.48,11353.71,11406.24,769.787559,2019-07-07 23:00:00
353,1562544000000.0,11410.0,11460.0,11343.86,11373.7,1045.790219,2019-07-08 00:00:00
354,1562547600000.0,11373.49,11419.64,11330.02,11401.61,718.589512,2019-07-08 01:00:00
355,1562551200000.0,11400.24,11428.51,11335.0,11349.94,843.2181,2019-07-08 02:00:00
356,1562554800000.0,11349.92,11382.94,11220.0,11346.34,1295.528607,2019-07-08 03:00:00
357,1562558400000.0,11346.5,11439.74,11301.0,11420.52,1259.423277,2019-07-08 04:00:00
358,1562562000000.0,11420.52,11430.0,11390.3,11406.54,755.833782,2019-07-08 05:00:00
359,1562565600000.0,11406.54,11408.99,11365.95,11376.09,632.543727,2019-07-08 06:00:00
360,1562569200000.0,11376.09,11453.68,11368.0,11420.55,1107.359257,2019-07-08 07:00:00
361,1562572800000.0,11420.52,11650.06,11335.06,11638.34,2064.177951,2019-07-08 08:00:00
362,1562576400000.0,11641.8,11820.0,11629.61,11777.36,6361.279209,2019-07-08 09:00:00
363,1562580000000.0,11777.61,11894.08,11753.21,11854.78,4093.402936,2019-07-08 10:00:00
364,1562583600000.0,11854.78,11923.68,11768.86,11884.8,2445.981856,2019-07-08 11:00:00
365,1562587200000.0,11882.69,11905.95,11780.58,11826.59,2113.204953,2019-07-08 12:00:00
366,1562590800000.0,11826.62,11859.41,11761.1,11836.59,1570.17035,2019-07-08 13:00:00
367,1562594400000.0,11839.96,11877.4,11813.86,11847.99,2159.911,2019-07-08 14:00:00
368,1562598000000.0,11847.95,11883.4,11799.0,11832.52,1590.135646,2019-07-08 15:00:00
369,1562601600000.0,11831.86,11835.0,11750.86,11822.59,2234.517079,2019-07-08 16:00:00
370,1562605200000.0,11822.62,11880.05,11815.0,11855.77,1135.722684,2019-07-08 17:00:00
371,1562608800000.0,11855.13,11879.82,11763.63,11840.7,1217.977646,2019-07-08 18:00:00
372,1562612400000.0,11841.28,12300.0,11837.51,12185.57,6356.988927,2019-07-08 19:00:00
373,1562616000000.0,12185.57,12253.98,12032.0,12138.34,4922.888709,2019-07-08 20:00:00
374,1562619600000.0,12137.37,12292.0,12136.79,12282.11,1993.087618,2019-07-08 21:00:00
375,1562623200000.0,12282.11,12295.0,12200.6,12271.27,1917.653211,2019-07-08 22:00:00
376,1562626800000.0,12271.9,12338.03,12206.48,12238.6,2346.980959,2019-07-08 23:00:00
377,1562630400000.0,12238.6,12277.44,12170.01,12209.88,1358.699233,2019-07-09 00:00:00
378,1562634000000.0,12209.88,12543.8,12202.81,12507.33,4064.561794,2019-07-09 01:00:00
379,1562637600000.0,12507.59,12696.75,12507.35,12631.51,5884.983659,2019-07-09 02:00:00
380,1562641200000.0,12630.05,12750.95,12600.0,12655.53,4550.74027,2019-07-09 03:00:00
381,1562644800000.0,12655.52,12730.0,12600.0,12681.99,2281.01821,2019-07-09 04:00:00
382,1562648400000.0,12680.84,12735.5,12619.99,12642.36,2439.544129,2019-07-09 05:00:00
383,1562652000000.0,12640.3,12777.0,12628.98,12725.04,2229.563946,2019-07-09 06:00:00
384,1562655600000.0,12726.58,12794.73,12321.0,12424.71,6376.034761,2019-07-09 07:00:00
385,1562659200000.0,12426.83,12575.0,12410.01,12533.39,3736.43167,2019-07-09 08:00:00
386,1562662800000.0,12533.38,12655.23,12460.0,12630.64,2701.788767,2019-07-09 09:00:00
387,1562666400000.0,12632.91,12645.15,12068.0,12206.16,15403.008727,2019-07-09 10:00:00
388,1562670000000.0,12206.16,12288.0,12123.55,12255.71,3374.481889,2019-07-09 11:00:00
389,1562673600000.0,12257.56,12349.7,12210.01,12332.09,1595.211224,2019-07-09 12:00:00
390,1562677200000.0,12332.11,12395.0,12230.01,12347.87,1701.007451,2019-07-09 13:00:00
391,1562680800000.0,12350.57,12387.74,12222.06,12264.59,1814.244798,2019-07-09 14:00:00
392,1562684400000.0,12269.0,12370.43,12104.78,12339.33,2607.51282,2019-07-09 15:00:00
393,1562688000000.0,12338.62,12570.0,12330.05,12504.26,3013.337347,2019-07-09 16:00:00
394,1562691600000.0,12503.5,12570.52,12455.3,12508.83,1588.953823,2019-07-09 17:00:00
395,1562695200000.0,12508.85,12615.2,12491.35,12555.66,1740.199273,2019-07-09 18:00:00
396,1562698800000.0,12555.66,12597.28,12260.0,12494.73,3242.369797,2019-07-09 19:00:00
397,1562702400000.0,12494.47,12498.71,12302.57,12396.65,1832.413036,2019-07-09 20:00:00
398,1562706000000.0,12398.81,12648.58,12373.74,12540.35,2153.643824,2019-07-09 21:00:00
399,1562709600000.0,12536.73,12588.17,12430.6,12551.43,1358.699253,2019-07-09 22:00:00
400,1562713200000.0,12551.58,12613.63,12500.0,12543.41,1393.680642,2019-07-09 23:00:00
401,1562716800000.0,12548.51,12878.0,12510.52,12842.0,4574.234751,2019-07-10 00:00:00
402,1562720400000.0,12842.0,12986.0,12810.24,12907.13,5589.665223,2019-07-10 01:00:00
403,1562724000000.0,12907.14,13110.1,12904.0,13030.0,5327.198254,2019-07-10 02:00:00
404,1562727600000.0,13028.63,13107.69,12813.18,12968.57,6516.650411,2019-07-10 03:00:00
405,1562731200000.0,12968.0,13068.78,12945.0,13012.59,3100.256584,2019-07-10 04:00:00
406,1562734800000.0,13014.98,13063.99,12958.32,13032.94,1714.530991,2019-07-10 05:00:00
407,1562738400000.0,13032.91,13039.69,12945.0,12954.1,1926.425934,2019-07-10 06:00:00
408,1562742000000.0,12956.18,12982.59,12760.0,12860.89,3811.569582,2019-07-10 07:00:00
409,1562745600000.0,12860.86,12960.0,12819.66,12935.58,1676.095582,2019-07-10 08:00:00
410,1562749200000.0,12935.0,13045.99,12932.89,12943.43,2050.658568,2019-07-10 09:00:00
411,1562752800000.0,12942.58,13008.0,12885.54,12980.77,1543.5535,2019-07-10 10:00:00
412,1562756400000.0,12981.85,13147.08,12950.0,12970.23,2705.195925,2019-07-10 11:00:00
413,1562760000000.0,12970.97,13051.47,12900.25,13028.38,2666.112902,2019-07-10 12:00:00
414,1562763600000.0,13029.95,13130.0,12992.98,13035.0,3414.580946,2019-07-10 13:00:00
415,1562767200000.0,13032.21,13067.56,12550.0,12550.03,10572.019095,2019-07-10 14:00:00
416,1562770800000.0,12550.03,12560.0,12121.21,12367.91,11248.951075,2019-07-10 15:00:00
417,1562774400000.0,12368.3,12372.56,12153.09,12276.82,6307.153607,2019-07-10 16:00:00
418,1562778000000.0,12276.82,12296.99,12100.0,12292.62,5056.138246,2019-07-10 17:00:00
419,1562781600000.0,12292.62,12327.0,12165.01,12207.45,2222.214789,2019-07-10 18:00:00
420,1562785200000.0,12208.22,12225.4,11901.0,12070.96,7403.340644,2019-07-10 19:00:00
421,1562788800000.0,12070.96,12118.57,11661.0,11793.16,8069.956584,2019-07-10 20:00:00
422,1562792400000.0,11791.1,11985.0,11569.0,11969.88,5207.426776,2019-07-10 21:00:00
423,1562796000000.0,11969.89,12168.0,11854.98,12079.35,4136.170494,2019-07-10 22:00:00
424,1562799600000.0,12081.66,12212.29,12027.94,12108.37,2405.944534,2019-07-10 23:00:00
425,1562803200000.0,12108.11,12111.73,11775.01,11944.35,4427.07771,2019-07-11 00:00:00
426,1562806800000.0,11944.37,12105.89,11841.0,11989.04,2057.924536,2019-07-11 01:00:00
427,1562810400000.0,11998.62,12045.51,11860.53,11975.55,1650.120668,2019-07-11 02:00:00
428,1562814000000.0,11975.63,12010.0,11622.04,11702.04,4046.044558,2019-07-11 03:00:00
429,1562817600000.0,11701.17,11738.46,11200.0,11374.13,10024.866329,2019-07-11 04:00:00
430,1562821200000.0,11368.66,11459.05,11222.0,11432.0,5164.913643,2019-07-11 05:00:00
431,1562824800000.0,11432.0,11568.99,11365.0,11567.68,2642.941324,2019-07-11 06:00:00
432,1562828400000.0,11567.69,11613.72,11350.0,11586.18,3629.942558,2019-07-11 07:00:00
433,1562832000000.0,11585.6,11609.43,11359.17,11422.38,2421.596829,2019-07-11 08:00:00
434,1562835600000.0,11422.38,11527.02,11365.0,11453.99,2122.579902,2019-07-11 09:00:00
435,1562839200000.0,11453.99,11510.0,11292.0,11430.0,2615.351467,2019-07-11 10:00:00
436,1562842800000.0,11430.0,11626.76,11395.81,11600.0,3550.762456,2019-07-11 11:00:00
437,1562846400000.0,11602.59,11724.99,11550.02,11576.51,3882.324326,2019-07-11 12:00:00
438,1562850000000.0,11575.39,11695.72,11569.97,11612.29,1928.147971,2019-07-11 13:00:00
439,1562853600000.0,11614.44,11782.0,11605.18,11720.6,2599.462705,2019-07-11 14:00:00
440,1562857200000.0,11720.77,11776.72,11410.0,11489.66,4569.606309,2019-07-11 15:00:00
441,1562860800000.0,11495.43,11725.0,11370.66,11680.79,4315.180471,2019-07-11 16:00:00
442,1562864400000.0,11680.79,11750.0,11648.0,11668.0,2196.197637,2019-07-11 17:00:00
443,1562868000000.0,11667.49,11699.51,11562.0,11641.19,1731.454482,2019-07-11 18:00:00
444,1562871600000.0,11642.9,11652.46,11479.0,11562.07,2327.140301,2019-07-11 19:00:00
445,1562875200000.0,11563.42,11624.87,11000.0,11156.69,11202.970767,2019-07-11 20:00:00
446,1562878800000.0,11152.32,11340.0,11061.0,11289.33,3083.67931,2019-07-11 21:00:00
447,1562882400000.0,11289.72,11435.28,11251.2,11319.32,2353.795608,2019-07-11 22:00:00
448,1562886000000.0,11320.62,11386.06,11192.0,11342.89,2962.379191,2019-07-11 23:00:00
449,1562889600000.0,11342.88,11508.61,11194.12,11460.77,3760.570798,2019-07-12 00:00:00
450,1562893200000.0,11458.9,11520.0,11353.01,11423.94,1786.878544,2019-07-12 01:00:00
451,1562896800000.0,11425.17,11431.0,11303.47,11379.78,1160.084317,2019-07-12 02:00:00
452,1562900400000.0,11379.78,11385.16,11111.13,11186.81,3031.653341,2019-07-12 03:00:00
453,1562904000000.0,11189.51,11378.88,11073.0,11315.95,3735.815142,2019-07-12 04:00:00
454,1562907600000.0,11316.57,11420.01,11245.0,11396.84,2398.929504,2019-07-12 05:00:00
455,1562911200000.0,11393.31,11473.11,11324.36,11430.27,1746.067764,2019-07-12 06:00:00
456,1562914800000.0,11430.35,11720.0,11430.0,11651.35,4468.226524,2019-07-12 07:00:00
457,1562918400000.0,11651.35,11700.0,11541.0,11584.32,2631.163878,2019-07-12 08:00:00
458,1562922000000.0,11584.2,11661.76,11579.1,11633.96,1926.148551,2019-07-12 09:00:00
459,1562925600000.0,11633.96,11749.0,11590.0,11640.04,2855.651157,2019-07-12 10:00:00
460,1562929200000.0,11638.1,11692.43,11597.14,11654.69,1633.163109,2019-07-12 11:00:00
461,1562932800000.0,11654.67,11690.0,11523.6,11627.81,1975.577079,2019-07-12 12:00:00
462,1562936400000.0,11625.12,11717.35,11614.43,11635.89,1922.551264,2019-07-12 13:00:00
463,1562940000000.0,11633.9,11687.27,11549.68,11583.62,1891.692424,2019-07-12 14:00:00
464,1562943600000.0,11582.63,11588.28,11429.02,11475.0,3590.311892,2019-07-12 15:00:00
465,1562947200000.0,11476.07,11587.0,11401.1,11499.7,2876.350374,2019-07-12 16:00:00
466,1562950800000.0,11499.7,11620.88,11476.2,11591.68,1856.163691,2019-07-12 17:00:00
467,1562954400000.0,11591.68,11649.98,11512.23,11561.09,1688.93952,2019-07-12 18:00:00
468,1562958000000.0,11558.3,11598.0,11501.58,11590.0,1099.308546,2019-07-12 19:00:00
469,1562961600000.0,11590.64,11860.0,11586.0,11850.11,3572.233434,2019-07-12 20:00:00
470,1562965200000.0,11850.14,11885.0,11720.02,11749.64,2394.797588,2019-07-12 21:00:00
471,1562968800000.0,11747.49,11814.94,11706.25,11758.33,1303.860102,2019-07-12 22:00:00
472,1562972400000.0,11758.51,11817.64,11728.77,11757.22,1015.719738,2019-07-12 23:00:00
473,1562976000000.0,11757.22,11799.98,11678.04,11707.75,1059.685375,2019-07-13 00:00:00
474,1562979600000.0,11707.39,11739.9,11606.04,11664.92,1410.591189,2019-07-13 01:00:00
475,1562983200000.0,11664.32,11712.61,11625.0,11630.73,796.770521,2019-07-13 02:00:00
476,1562986800000.0,11632.64,11686.47,11510.0,11586.71,1732.234674,2019-07-13 03:00:00
477,1562990400000.0,11582.06,11624.04,11500.0,11605.9,1848.124973,2019-07-13 04:00:00
478,1562994000000.0,11604.96,11660.0,11586.21,11647.13,1312.519571,2019-07-13 05:00:00
479,1562997600000.0,11646.81,11650.0,11525.0,11525.0,1089.071886,2019-07-13 06:00:00
480,1563001200000.0,11527.51,11545.51,11433.95,11464.61,2421.01569,2019-07-13 07:00:00
481,1563004800000.0,11466.07,11583.5,11444.78,11510.04,1600.781021,2019-07-13 08:00:00
482,1563008400000.0,11511.15,11592.09,11444.11,11499.56,1414.193319,2019-07-13 09:00:00
483,1563012000000.0,11500.17,11504.29,11225.0,11298.14,5371.189756,2019-07-13 10:00:00
484,1563015600000.0,11299.9,11339.8,11185.0,11303.01,2408.821912,2019-07-13 11:00:00
485,1563019200000.0,11301.56,11376.13,11259.92,11312.5,2048.166848,2019-07-13 12:00:00
486,1563022800000.0,11311.32,11448.77,11285.35,11356.1,2001.552125,2019-07-13 13:00:00
487,1563026400000.0,11356.27,11426.36,11301.88,11318.95,1293.401076,2019-07-13 14:00:00
488,1563030000000.0,11319.96,11429.99,11275.0,11413.9,1793.263876,2019-07-13 15:00:00
489,1563033600000.0,11415.0,11479.78,11311.11,11327.52,1484.521859,2019-07-13 16:00:00
490,1563037200000.0,11330.0,11416.37,11248.0,11345.97,1331.953197,2019-07-13 17:00:00
491,1563040800000.0,11345.81,11345.82,11071.01,11135.99,4277.498986,2019-07-13 18:00:00
492,1563044400000.0,11135.84,11217.4,11015.05,11187.4,2688.957624,2019-07-13 19:00:00
493,1563048000000.0,11187.4,11199.61,10850.94,10921.85,4432.185996,2019-07-13 20:00:00
494,1563051600000.0,10921.87,11061.0,10830.0,11060.88,3037.254661,2019-07-13 21:00:00
495,1563055200000.0,11061.0,11450.0,11002.37,11259.11,5745.202891,2019-07-13 22:00:00
496,1563058800000.0,11261.52,11394.54,11211.0,11355.76,1646.635522,2019-07-13 23:00:00
497,1563062400000.0,11355.78,11419.99,11279.47,11301.44,1645.133916,2019-07-14 00:00:00
498,1563066000000.0,11301.08,11450.0,11251.82,11395.13,1929.986698,2019-07-14 01:00:00
499,1563069600000.0,11397.59,11452.0,11311.5,11325.36,1181.746323,2019-07-14 02:00:00
500,1563073200000.0,11325.38,11363.07,11275.91,11281.73,1548.084135,2019-07-14 03:00:00
501,1563076800000.0,11281.12,11346.23,11139.7,11160.17,2295.552904,2019-07-14 04:00:00
502,1563080400000.0,11160.17,11246.22,11140.0,11226.26,1307.191131,2019-07-14 05:00:00
503,1563084000000.0,11225.46,11298.18,11200.02,11215.15,959.008419,2019-07-14 06:00:00
504,1563087600000.0,11217.48,11217.48,11085.23,11126.8,1748.996092,2019-07-14 07:00:00
505,1563091200000.0,11126.82,11190.08,11083.1,11087.63,1317.790637,2019-07-14 08:00:00
506,1563094800000.0,11087.63,11137.04,10712.22,10875.06,5319.345241,2019-07-14 09:00:00
507,1563098400000.0,10875.22,10950.0,10590.0,10732.42,6908.723426,2019-07-14 10:00:00
508,1563102000000.0,10732.66,10816.67,10505.0,10681.52,5003.090533,2019-07-14 11:00:00
509,1563105600000.0,10680.0,10751.1,10559.58,10698.21,4685.746572,2019-07-14 12:00:00
510,1563109200000.0,10697.27,10750.0,10505.0,10640.0,3481.272426,2019-07-14 13:00:00
511,1563112800000.0,10640.0,10711.51,10543.0,10614.63,2667.182232,2019-07-14 14:00:00
512,1563116400000.0,10612.84,10630.0,10295.0,10413.12,5900.697696,2019-07-14 15:00:00
513,1563120000000.0,10413.18,10612.48,10335.03,10572.03,4286.529414,2019-07-14 16:00:00
514,1563123600000.0,10572.1,10686.87,10520.16,10575.6,2710.766046,2019-07-14 17:00:00
515,1563127200000.0,10575.63,10605.0,10312.0,10477.58,3753.132376,2019-07-14 18:00:00
516,1563130800000.0,10476.51,10552.95,10388.0,10488.17,1862.288464,2019-07-14 19:00:00
517,1563134400000.0,10488.17,10733.37,10368.0,10632.89,3108.639838,2019-07-14 20:00:00
518,1563138000000.0,10632.92,10711.92,10539.89,10656.85,1431.447571,2019-07-14 21:00:00
519,1563141600000.0,10656.02,10682.19,10480.27,10490.28,1655.227275,2019-07-14 22:00:00
